Image,Dominant Color (RGB)
MEN-Pants-id_00002006-06_7_additional.png,[104.50656222  70.53574874  74.55618076]
MEN-Pants-id_00002055-01_7_additional.png,[219.55680771 219.3646134  220.50018424]
MEN-Pants-id_00002295-01_4_full.png,[33.47083795 31.15978079 32.23670386]
MEN-Pants-id_00002493-02_7_additional.png,[175.65095317 158.4987222  139.22542824]
MEN-Pants-id_00002493-03_7_additional.png,[37.06364766 41.40661323 56.53290448]
MEN-Pants-id_00002493-05_7_additional.png,[111.33762132  38.18604805  33.23275848]
MEN-Pants-id_00002565-01_1_front.png,[43.83940855 37.84127828 39.55894814]
MEN-Pants-id_00002565-02_1_front.png,[54.25096591 52.24881944 64.61346269]
MEN-Pants-id_00002898-04_7_additional.png,[201.16353433 195.28081805 185.09958194]
MEN-Pants-id_00002898-09_7_additional.png,[137.35582944 175.27296505 180.81754775]
MEN-Pants-id_00003063-01_7_additional.png,[53.10695074 49.17300888 52.16317115]
MEN-Pants-id_00003083-01_1_front.png,[41.93339062 40.18627077 46.85296926]
MEN-Pants-id_00003356-01_7_additional.png,[48.27018095 47.95804425 51.00002344]
MEN-Pants-id_00003461-01_7_additional.png,[29.77290466 29.76736086 32.10504048]
MEN-Pants-id_00003517-01_4_full.png,[24.68056097 27.89193318 30.56004615]
MEN-Pants-id_00003594-05_7_additional.png,[199.95590902 198.06471167 199.28537381]
MEN-Pants-id_00003612-02_7_additional.png,[203.93578647 195.69933341 183.19995162]
MEN-Pants-id_00003612-03_1_front.png,[174.54293275 173.16994708 179.60724267]
MEN-Pants-id_00003612-11_1_front.png,[188.31449015  66.67703582  76.68034328]
MEN-Pants-id_00003612-12_1_front.png,[ 49.3156525  108.50918595 159.72969277]
MEN-Pants-id_00003612-13_7_additional.png,[238.65820538 237.07378526 240.90505257]
MEN-Pants-id_00003612-14_1_front.png,[59.47236687 69.76398455 62.34859735]
MEN-Pants-id_00003683-05_4_full.png,[50.11652353 47.95037419 65.6418982 ]
MEN-Pants-id_00003702-01_7_additional.png,[55.66131636 53.83721613 56.05714128]
MEN-Pants-id_00003872-01_7_additional.png,[156.47323949 124.47377143  88.82669094]
MEN-Pants-id_00003872-04_7_additional.png,[112.38806754 106.52958724  83.11716698]
MEN-Pants-id_00004045-01_7_additional.png,[35.42815014 35.46850271 38.08876583]
MEN-Pants-id_00004045-09_7_additional.png,[152.99478142 115.49466099  90.60457228]
MEN-Pants-id_00004555-01_7_additional.png,[29.4927513  29.81448457 31.51244467]
MEN-Pants-id_00004590-01_1_front.png,[95.21900062 64.07678388 18.0630475 ]
MEN-Pants-id_00004767-01_1_front.png,[21.68339469 17.41432693 17.59508507]
MEN-Pants-id_00004788-01_1_front.png,[51.54213809 46.56842105 48.49889485]
MEN-Pants-id_00004789-06_7_additional.png,[211.53255332 212.74924445 217.09373111]
MEN-Pants-id_00005132-01_7_additional.png,[217.61305089 217.29346119 221.12269037]
MEN-Pants-id_00005193-01_4_full.png,[73.81999439 73.67034935 77.7781542 ]
MEN-Pants-id_00005213-01_1_front.png,[62.81711811 58.88888512 67.10651269]
MEN-Pants-id_00005213-02_4_full.png,[57.79832341 57.0698057  70.84631777]
MEN-Pants-id_00005213-03_4_full.png,[86.5287532  55.03129483 65.13160357]
MEN-Pants-id_00005213-04_4_full.png,[58.92228573 69.97464664 71.24811242]
MEN-Pants-id_00005213-05_1_front.png,[174.00157     70.34472307  75.08807239]
MEN-Pants-id_00005213-06_1_front.png,[71.58139108 66.20074457 53.69032326]
MEN-Pants-id_00005256-01_7_additional.png,[21.27621548 30.26686565 47.65585443]
MEN-Pants-id_00005468-04_7_additional.png,[154.39592949 119.9676083   81.20433187]
MEN-Pants-id_00005679-01_4_full.png,[33.8747055  29.68188049 30.111994  ]
MEN-Pants-id_00005679-01_7_additional.png,[221.43351563 220.26912899 207.92680384]
MEN-Pants-id_00005679-02_7_additional.png,[34.96955033 30.43060668 26.76676276]
MEN-Pants-id_00005742-01_7_additional.png,[223.62027437 222.79832967 227.69557022]
MEN-Pants-id_00006039-01_7_additional.png,[34.35032028 35.19537607 39.10193739]
MEN-Pants-id_00006039-02_7_additional.png,[171.28366436 111.23400132  61.09212468]
MEN-Pants-id_00006039-03_7_additional.png,[113.97096749 103.47194436 116.81972882]
MEN-Pants-id_00006039-06_7_additional.png,[86.29997787 32.68028554 39.70372966]
MEN-Pants-id_00006141-01_7_additional.png,[57.51800501 47.49358784 49.6929169 ]
MEN-Pants-id_00006292-06_4_full.png,[52.8219276  56.13746427 75.80648619]
MEN-Pants-id_00006351-01_1_front.png,[41.63427736 40.21753804 38.79683325]
MEN-Pants-id_00006469-01_7_additional.png,[21.25178701 20.11138277 17.591441  ]
MEN-Pants-id_00006535-01_1_front.png,[58.9106541  53.7595792  57.69269657]
MEN-Pants-id_00006535-02_1_front.png,[69.55720535 64.72213073 68.1238034 ]
MEN-Pants-id_00006535-03_1_front.png,[207.79442549 207.23170648 210.37230607]
MEN-Pants-id_00006535-04_1_front.png,[116.198377    49.58555173  54.39550146]
MEN-Pants-id_00006535-06_1_front.png,[ 70.03086959  89.65499104 100.29144655]
MEN-Pants-id_00006535-08_1_front.png,[207.66644965  61.99544271  71.13748665]
MEN-Pants-id_00006535-09_1_front.png,[182.95156634 129.56166852  71.04698263]
MEN-Pants-id_00006535-10_1_front.png,[58.76209593 64.11089878 81.88524722]
MEN-Pants-id_00006600-03_4_full.png,[34.18659188 30.63577505 39.78348265]
MEN-Pants-id_00006617-02_7_additional.png,[24.4461815  25.75164355 27.41690608]
MEN-Pants-id_00006688-01_7_additional.png,[26.25601213 24.81038011 27.38188777]
MEN-Pants-id_00006688-02_7_additional.png,[191.11058139 191.89401496 196.90807295]
MEN-Pants-id_00006688-03_4_full.png,[35.68549177 40.62097065 69.25336531]
MEN-Pants-id_00006688-10_4_full.png,[142.88974441 136.15000178 128.18760917]
MEN-Pants-id_00006693-01_7_additional.png,[30.92686975 30.33373673 33.07344144]
MEN-Pants-id_00006697-01_4_full.png,[171.56915437 169.73678942 171.5297778 ]
MEN-Pants-id_00006749-01_1_front.png,[33.48828203 31.09234957 31.80262022]
MEN-Pants-id_00006804-01_7_additional.png,[150.74023259 141.62272928 141.47855145]
MEN-Pants-id_00006826-01_7_additional.png,[222.51908179 221.58162551 226.96846905]
MEN-Pants-id_00006826-03_7_additional.png,[181.80548016 187.94031295 201.30483113]
MEN-Pants-id_00006830-06_7_additional.png,[178.79771516 165.96295865 147.12873729]
MEN-Pants-id_00006830-08_7_additional.png,[65.89923103 64.17726445 57.54210803]
MEN-Pants-id_00006830-09_7_additional.png,[ 51.52909714  67.65743655 117.91141321]
MEN-Pants-id_00006840-01_7_additional.png,[28.74790643 29.6235345  32.65402059]
MEN-Pants-id_00006856-02_7_additional.png,[226.27319726 226.20536115 226.21967546]
MEN-Pants-id_00006856-03_7_additional.png,[33.11263026 32.96446281 40.32252964]
MEN-Pants-id_00006886-01_7_additional.png,[222.99394737 223.59089748 227.87246251]
MEN-Pants-id_00006908-01_1_front.png,[55.34979134 49.63457902 49.86774199]
MEN-Pants-id_00006933-01_1_front.png,[12.93711073 12.73524067 12.3676747 ]
MEN-Pants-id_00006957-01_4_full.png,[116.15915882 111.75192412 114.40886454]
MEN-Pants-id_00006957-02_4_full.png,[115.83068994 112.28180534 126.63833556]
MEN-Pants-id_00007146-08_1_front.png,[ 74.96752609  99.59337017 138.19278699]
MEN-Pants-id_00007228-01_4_full.png,[29.17435691 30.21396662 32.70005645]
MEN-Pants-id_00007233-03_1_front.png,[28.52897747 36.49896714 49.59643854]
MEN-Pants-id_00007323-01_2_side.png,[56.02398632 49.90082805 49.80005443]
MEN-Pants-id_00007323-02_1_front.png,[181.68032894 179.56694896 181.65121146]
MEN-Pants-id_00007377-01_1_front.png,[55.16828362 24.8274395  22.12083286]
MEN-Pants-id_00007865-02_7_additional.png,[53.14058221 49.70273354 56.18866011]
MEN-Pants-id_00007865-03_7_additional.png,[47.6261145  46.26835992 60.77850774]
MEN-Pants-id_00007930-01_1_front.png,[206.51026153 123.5496953  123.15265215]
MEN-Pants-id_00007948-01_7_additional.png,[221.48452368 212.5566439  202.70902832]
MEN-Shorts-id_00000254-01_7_additional.png,[50.07952104 49.13644594 56.11544311]
MEN-Shorts-id_00000337-07_7_additional.png,[164.58774359  92.47675339  40.75788901]
MEN-Shorts-id_00000337-10_4_full.png,[174.88766469 206.22719552 214.59110315]
MEN-Shorts-id_00000337-11_4_full.png,[222.486373   129.21620979 113.75867533]
MEN-Shorts-id_00000337-12_1_front.png,[218.07128099 222.87895257 189.00530004]
MEN-Shorts-id_00000582-01_7_additional.png,[217.96940461 216.56418948 216.7202086 ]
MEN-Shorts-id_00000633-02_1_front.png,[218.24767888 214.63120587 207.62837049]
MEN-Shorts-id_00000638-02_4_full.png,[42.34591206 40.8956619  43.80274178]
MEN-Shorts-id_00000638-03_4_full.png,[191.77154759 185.76877051 187.37364302]
MEN-Shorts-id_00000655-01_1_front.png,[101.16252691 125.64541679 151.36877115]
MEN-Shorts-id_00000697-05_1_front.png,[137.93721069 156.62737046 178.72420487]
MEN-Shorts-id_00000697-06_1_front.png,[223.21924135 207.70837009 208.83233875]
MEN-Shorts-id_00000816-01_7_additional.png,[198.5423129  197.03775893 203.07736546]
MEN-Shorts-id_00000847-05_1_front.png,[204.06462827 179.36130527 139.82850521]
MEN-Shorts-id_00000989-01_1_front.png,[216.59021929 215.85414322 217.37970114]
MEN-Shorts-id_00000991-01_7_additional.png,[30.61627054 29.03547615 31.53412027]
MEN-Shorts-id_00001015-01_4_full.png,[215.20102339 214.78754177 216.14980159]
MEN-Shorts-id_00001109-01_1_front.png,[28.09073858 27.46796015 30.91242851]
MEN-Shorts-id_00001183-01_7_additional.png,[36.96518059 35.81474535 34.80361179]
MEN-Shorts-id_00001246-01_4_full.png,[ 70.19855289 105.05101257 170.8535915 ]
MEN-Shorts-id_00001281-02_7_additional.png,[36.35968889 36.10756018 38.09569096]
MEN-Shorts-id_00001350-01_4_full.png,[ 68.45312412 105.90703278 146.08618661]
MEN-Shorts-id_00001457-01_7_additional.png,[28.03542694 29.27743679 30.8204166 ]
MEN-Shorts-id_00001549-04_7_additional.png,[39.13340313 49.65415389 79.40974351]
MEN-Shorts-id_00001682-01_1_front.png,[214.54508115 215.24059975 219.23872971]
MEN-Shorts-id_00001685-01_4_full.png,[33.70135569 34.1244748  34.82351237]
MEN-Shorts-id_00001809-01_1_front.png,[31.34689813 32.05461377 23.5452776 ]
MEN-Shorts-id_00001859-03_1_front.png,[ 43.52415477 163.77655931 191.80752696]
MEN-Shorts-id_00001918-02_1_front.png,[46.01061584 26.80748696 14.9207847 ]
MEN-Shorts-id_00001922-01_4_full.png,[203.88544133 201.87923573 204.82293623]
MEN-Shorts-id_00002046-01_1_front.png,[105.29137798 109.43976135 126.70015396]
MEN-Shorts-id_00002110-04_7_additional.png,[102.37501679 101.79928364 103.84101186]
MEN-Shorts-id_00002110-15_4_full.png,[199.62413636  65.67663807  66.80388733]
MEN-Shorts-id_00002110-16_7_additional.png,[ 95.22291464 155.23429192 164.13950031]
MEN-Shorts-id_00002110-20_1_front.png,[204.3114377  145.73516507  33.79616613]
MEN-Shorts-id_00002413-01_7_additional.png,[28.38372023 27.74633705 25.25248719]
MEN-Shorts-id_00002435-02_2_side.png,[241.29728338 179.98778315 185.58126089]
MEN-Shorts-id_00002587-01_1_front.png,[226.79318575 226.04809683 228.72669089]
MEN-Shorts-id_00002767-08_1_front.png,[ 63.94557953 102.4554134  153.06687989]
MEN-Shorts-id_00002767-09_1_front.png,[202.58352054  92.88302311  81.48973042]
MEN-Shorts-id_00002795-01_4_full.png,[156.69750128  54.98506351  58.6658136 ]
MEN-Shorts-id_00003063-02_7_additional.png,[68.21348979 63.35529926 66.90388106]
MEN-Shorts-id_00003077-01_7_additional.png,[201.55101642 199.9547498  203.85359656]
MEN-Shorts-id_00003106-15_4_full.png,[173.50770261 153.9563059  132.97171112]
MEN-Shorts-id_00003125-04_4_full.png,[36.23970495 35.52472936 54.02446402]
MEN-Shorts-id_00003125-07_7_additional.png,[17.35960328 16.13795235 15.6767532 ]
MEN-Shorts-id_00003412-01_4_full.png,[53.49915094 40.32674378 36.51424177]
MEN-Shorts-id_00003451-01_7_additional.png,[17.86375984 18.33809432 16.73400396]
MEN-Shorts-id_00003537-02_1_front.png,[47.75660932 69.26437264 96.40760946]
MEN-Shorts-id_00003577-01_7_additional.png,[222.39303001 221.0976444  224.50435624]
MEN-Shorts-id_00003769-01_1_front.png,[61.1855417  57.74091544 56.55994609]
MEN-Shorts-id_00004071-03_7_additional.png,[142.6984618  123.06555363 132.73359041]
MEN-Shorts-id_00004131-01_7_additional.png,[33.40524685 32.26203786 35.28099402]
MEN-Shorts-id_00004249-11_4_full.png,[109.28445851 153.69122966 198.82157926]
MEN-Shorts-id_00004292-05_4_full.png,[64.26592062 66.26170041 87.12120063]
MEN-Shorts-id_00004292-06_1_front.png,[95.81692047 89.08176494 94.77995575]
MEN-Shorts-id_00004298-01_1_front.png,[27.0461826  25.51016535 21.94895758]
MEN-Shorts-id_00004474-01_7_additional.png,[26.01047752 34.19358014 50.2774003 ]
MEN-Shorts-id_00004527-05_1_front.png,[39.63438658 35.42700794 34.2470609 ]
MEN-Shorts-id_00004527-06_1_front.png,[  2.52799468 112.24583264 206.82422329]
MEN-Shorts-id_00004527-08_1_front.png,[218.25646133 216.01547656 154.0172132 ]
MEN-Shorts-id_00004620-01_7_additional.png,[53.00218793 41.52733763 30.62498848]
MEN-Shorts-id_00004629-01_1_front.png,[202.30512108 191.42453355 177.04100834]
MEN-Shorts-id_00004629-04_1_front.png,[74.17487179 20.43517345 26.56832579]
MEN-Shorts-id_00004629-09_7_additional.png,[181.8096924  102.89425871  41.28065195]
MEN-Shorts-id_00004852-01_4_full.png,[30.41645547 26.32897357 22.74714881]
MEN-Shorts-id_00004920-01_7_additional.png,[190.55229987 194.22835057 200.52684634]
MEN-Shorts-id_00005086-02_1_front.png,[87.86617677 89.23596036 91.05305737]
MEN-Shorts-id_00005151-04_1_front.png,[193.98116845 193.03956742 198.59748442]
MEN-Shorts-id_00005151-04_4_full.png,[166.64743811 164.80883004 168.19107152]
MEN-Shorts-id_00005151-06_1_front.png,[227.13042842 191.10127354 194.41107153]
MEN-Shorts-id_00005151-06_4_full.png,[232.45608005 207.98059884 209.31778949]
MEN-Shorts-id_00005320-01_4_full.png,[22.629881   24.5973968  36.41889178]
MEN-Shorts-id_00005322-01_1_front.png,[220.83676124 219.71924173 224.28490893]
MEN-Shorts-id_00005480-01_1_front.png,[132.77879415 121.90133471 120.7319641 ]
MEN-Shorts-id_00005609-06_1_front.png,[181.27565854  13.2857561   37.75346341]
MEN-Shorts-id_00005680-01_1_front.png,[113.21047359  54.3021871   64.80928265]
MEN-Shorts-id_00005778-01_1_front.png,[223.17154705 223.65859851 228.62051456]
MEN-Shorts-id_00005966-01_7_additional.png,[55.59336093 54.54858306 52.56001535]
MEN-Shorts-id_00006143-03_4_full.png,[215.23659605 212.99972899 215.28375265]
MEN-Shorts-id_00006143-03_7_additional.png,[202.78367095 200.30363397 200.98882071]
MEN-Shorts-id_00006150-01_1_front.png,[225.51892159 155.32924632 175.65340447]
MEN-Shorts-id_00006241-02_7_additional.png,[226.42778326 223.31214147 218.38898023]
MEN-Shorts-id_00006298-01_7_additional.png,[134.1170965  127.41692892 123.85637798]
MEN-Shorts-id_00006420-10_1_front.png,[115.40972086  16.69938361  30.59393035]
MEN-Shorts-id_00006420-11_7_additional.png,[237.92423914 237.6797204  239.37585204]
MEN-Shorts-id_00006473-01_1_front.png,[20.28289202 20.53285078 19.5406665 ]
MEN-Shorts-id_00006745-01_1_front.png,[227.54749978 216.61682619 218.27784238]
MEN-Shorts-id_00006745-01_4_full.png,[62.65193022 36.65364117 50.3471258 ]
MEN-Shorts-id_00006829-01_7_additional.png,[57.82176139 66.31841449 84.40963381]
MEN-Shorts-id_00006829-04_7_additional.png,[142.08183759 140.34801177 145.26005656]
MEN-Shorts-id_00007004-03_4_full.png,[34.76632113 32.16766046 32.75999144]
MEN-Shorts-id_00007066-05_4_full.png,[36.58956558 42.41143368 70.88632061]
MEN-Shorts-id_00007066-06_7_additional.png,[227.85213547  85.54619627  77.37809381]
MEN-Shorts-id_00007066-07_4_full.png,[ 55.96058329 159.32609526 144.37786551]
MEN-Shorts-id_00007066-08_1_front.png,[224.36972969 149.97141749  71.75501164]
MEN-Shorts-id_00007128-02_7_additional.png,[192.17515823 199.552283   214.40237342]
MEN-Shorts-id_00007141-01_1_front.png,[53.02714106 47.86363497 49.12594741]
MEN-Shorts-id_00007167-01_7_additional.png,[35.05588141 37.22849746 39.50561334]
MEN-Shorts-id_00007309-06_1_front.png,[203.73782093 188.42096029 166.07702205]
MEN-Shorts-id_00007309-07_1_front.png,[210.39339531 141.61395442 140.25163607]
MEN-Shorts-id_00007309-08_1_front.png,[140.75007443 133.4697801  120.94768406]
MEN-Shorts-id_00007309-10_1_front.png,[197.40940137 193.63444872 186.30012053]
MEN-Shorts-id_00007362-01_1_front.png,[68.39745726 31.69433536 42.55960173]
MEN-Shorts-id_00007442-07_1_front.png,[156.07445759 153.19515248 152.17224245]
MEN-Shorts-id_00007496-01_7_additional.png,[225.23951205 225.02969354 229.20505802]
MEN-Shorts-id_00007496-03_4_full.png,[188.89767269 186.13311007 188.51901089]
MEN-Shorts-id_00007519-01_1_front.png,[ 67.91966081  99.63445185 139.69943065]
MEN-Shorts-id_00007519-01_7_additional.png,[ 40.27811963  66.92108921 101.16431229]
MEN-Shorts-id_00007555-01_7_additional.png,[46.96147321 62.92178571 83.69486607]
MEN-Shorts-id_00007739-01_4_full.png,[134.72020296 135.50987949 137.04717764]
