Image,Dominant Color (RGB)
00165_00.png,[21.01285659 22.04679451 24.00280832]
00166_00.png,[232.28862122 228.53368215 217.24289404]
00167_00.png,[33.33023321 39.77305457 56.96987922]
00168_00.png,[26.13147805 29.20990856 30.44443856]
00169_00.png,[25.70233082 28.58533324 52.90933366]
00170_00.png,[33.1038716  34.89604938 49.33761193]
00171_00.png,[249.82337628 236.80725655 234.0082132 ]
00172_00.png,[41.38676667 42.70845203 46.29293734]
00173_00.png,[26.00189162 27.20680535 29.24480366]
00174_00.png,[220.21737898 100.93895927 109.6216304 ]
00175_00.png,[240.38595321 231.96223421 225.40324528]
00179_00.png,[38.30472322 37.11560852 39.64546928]
00180_00.png,[37.23884412 43.66448745 66.75486293]
00181_00.png,[21.50562912 20.10281887 26.21530832]
00182_00.png,[57.80212736 47.63482017 39.81836563]
00183_00.png,[240.96833789 240.95315809 241.08193843]
00184_00.png,[37.48449663 35.8417306  32.79260368]
00185_00.png,[241.53058515 240.59166207 247.31719557]
00186_00.png,[197.01081442 165.18798242  62.57582674]
00187_00.png,[193.45472753  31.07130363  52.81853988]
00188_00.png,[32.32547257 30.86710929 35.43775981]
00189_00.png,[22.66734235 22.66734235 22.66734235]
00191_00.png,[243.21687049 221.37309479 225.86274499]
00192_00.png,[228.09641903 229.01524967 229.88693364]
00193_00.png,[19.04547928 20.05628055 22.01711926]
00194_00.png,[80.35201048 72.08686346 51.97177177]
00195_00.png,[30.82988523 42.14797744 60.25149075]
00196_00.png,[6.06086706 6.0593214  6.06175668]
00197_00.png,[18.33220399 18.9267798  17.8386908 ]
00199_00.png,[232.36597471 229.56111714 215.9186847 ]
00200_00.png,[238.80874611 237.17963521 239.48926119]
00201_00.png,[252.78808075  96.31861902  94.5031763 ]
00202_00.png,[38.63275051 38.71010672 40.70537769]
00203_00.png,[241.39076415 239.86254661 243.46181345]
00204_00.png,[22.08099057 23.06211132 25.00376371]
00206_00.png,[244.0887559  243.07280275 248.27124627]
00209_00.png,[227.81159713  78.35317584  92.47028519]
00210_00.png,[18.43020114 18.43020114 18.43020114]
00211_00.png,[245.73236385 245.73236385 245.73236385]
00212_00.png,[31.64106596 31.45525491 34.02205001]
00213_00.png,[217.31020058 172.91709534 147.67308588]
00214_00.png,[45.55458097 46.85154655 48.65881271]
00215_00.png,[45.64556534 49.55503742 62.67922104]
00216_00.png,[164.29517671 163.7507559  159.53856169]
00217_00.png,[245.16139916 245.15745658 245.14961969]
00218_00.png,[241.9741542  241.97791007 241.36710711]
00219_00.png,[192.6829405  163.61575487 144.70974588]
00220_00.png,[ 7.7943622  60.81118299 59.94350455]
00221_00.png,[201.1767046  189.28768583 195.98918088]
00222_00.png,[244.69716283 244.15872887 243.32395276]
00224_00.png,[246.81440979 246.82013404 244.97512787]
00225_00.png,[234.32810062 179.6764346  135.30196355]
00226_00.png,[26.81813559 22.66950846 28.57224197]
00227_00.png,[247.46148701 235.06078898 245.32182718]
00228_00.png,[236.68096345 236.80599713 231.3723169 ]
00229_00.png,[247.27065216 247.42425593 246.7922331 ]
00230_00.png,[186.84952429 144.30868549  96.13725581]
00231_00.png,[16.19570435 17.25367708 16.97072259]
00232_00.png,[43.84618244 50.25328692 76.63810457]
00233_00.png,[42.63667952 40.81157714 45.65466617]
00234_00.png,[45.54499621 32.86240828 36.05007366]
00235_00.png,[218.22967473 183.35120393  70.00934203]
00236_00.png,[233.86266868 232.81391076 230.83682746]
00237_00.png,[46.76010771 46.74784854 47.35445006]
00238_00.png,[151.8955982  142.3596128  159.58662615]
00239_00.png,[49.27452662 15.64505886 24.69003437]
00240_00.png,[183.20590402 155.19711844 175.56078536]
00241_00.png,[237.13797248 238.6299697  237.3774464 ]
00242_00.png,[240.41347726 240.02932582 244.02863491]
00243_00.png,[23.09180515 24.58861659 24.09676045]
00244_00.png,[21.46576513 22.43704072 26.22933999]
00245_00.png,[76.60945982 50.5607533  55.49956437]
00246_00.png,[118.11944034  94.78350592  66.97589374]
00247_00.png,[104.06043101  40.1712813   72.74595218]
00248_00.png,[37.5171042  38.20413293 39.85939471]
00250_00.png,[241.28382546 240.53516564 243.71808468]
00251_00.png,[249.85376004  88.60920019 111.05359113]
00252_00.png,[20.60680774 28.90128376 35.69623575]
00253_00.png,[17.05749891 18.66218723 17.22947492]
00255_00.png,[239.87782169 240.5432438  241.54732898]
00256_00.png,[8.29327559 8.29327559 8.29327559]
00257_00.png,[240.55283797 240.84802434 236.25673726]
00258_00.png,[128.01399547 148.54801579 181.15228751]
00263_00.png,[37.41007277 37.75317447 35.7807189 ]
00264_00.png,[17.69260591 18.20260575 22.0474132 ]
00266_00.png,[23.18733994 20.77620439 20.52494652]
00267_00.png,[16.88613556 17.66252834 17.56412826]
00269_00.png,[171.67285736 177.76922711 203.68212642]
00270_00.png,[239.54126185 241.1197209  241.38531765]
00271_00.png,[35.9946779  41.37508162 48.34333158]
00275_00.png,[39.43976731 41.75852321 71.4821065 ]
00276_00.png,[29.26676237 28.13355346 33.96165957]
00279_00.png,[24.45544138 24.56528187 29.89313946]
00280_00.png,[240.49309379 242.68931268 242.0697924 ]
00281_00.png,[224.25516749 224.1466549  224.31356431]
00282_00.png,[238.63649064 239.56192528 240.96385012]
00283_00.png,[33.98798666 34.87378506 39.05241089]
00284_00.png,[227.14328982 227.51192173 223.64442302]
00285_00.png,[210.52478288 211.3163194  215.82476706]
00288_00.png,[237.86254169 237.23922833 232.79360726]
00289_00.png,[23.00772057 20.65552857 23.4463993 ]
00292_00.png,[209.24940235 210.8650573  210.62637155]
00293_00.png,[132.9553803  113.18363506 106.38352751]
00294_00.png,[179.99106632 153.62336548 136.72946122]
00296_00.png,[ 40.9534996  100.42330734 166.54108654]
00298_00.png,[22.6031491  23.93393228 24.11824312]
00299_00.png,[230.93227611 231.02118685 242.00883038]
00300_00.png,[32.99064458 32.57400498 33.37113896]
00301_00.png,[243.79504921 242.36042052 234.69271348]
00303_00.png,[210.47153784 208.86797836 206.1657963 ]
00304_00.png,[23.28884645 21.90710838 18.74968745]
00305_00.png,[24.91178576 26.63500306 28.36765268]
00306_00.png,[84.53704815 88.42306182 58.54956663]
00307_00.png,[46.05966824 86.78860447 88.83139248]
00308_00.png,[16.62417219 17.7517931  19.31573505]
00309_00.png,[20.66666831 24.26452313 26.64064503]
00310_00.png,[133.07173717 133.09480495 136.45660823]
00313_00.png,[22.88462305 24.20509241 23.81345837]
00314_00.png,[21.75077165 22.83971415 24.56627671]
00315_00.png,[38.13619384 52.44003216 63.86647971]
00316_00.png,[117.33309506 134.29560061 154.19907472]
00317_00.png,[24.82562517 46.81740822 47.0118316 ]
00318_00.png,[30.97270914 29.95355257 31.65013647]
00319_00.png,[246.13923531 247.0973351  246.23567418]
00320_00.png,[28.63581885 23.25588377 40.60776025]
00321_00.png,[47.07369237 47.9663283  47.78725038]
00322_00.png,[12.19541449 13.02200313 15.54710801]
00323_00.png,[ 34.31990617 148.80730527 136.77704241]
00324_00.png,[241.41132533 242.16258926 242.0658408 ]
00325_00.png,[185.80818306  74.53120806 124.30488086]
00327_00.png,[27.27166744 32.23010369 45.54309463]
00328_00.png,[33.70383016 26.66237946 19.28640911]
00329_00.png,[244.26612808 244.26612808 244.26612808]
00331_00.png,[237.11931884 237.2897594  237.90087911]
00332_00.png,[246.70131557 236.04252602 229.10581021]
00334_00.png,[29.0925076  25.35759044 27.22867231]
00335_00.png,[233.77885194 231.93962743 235.38876954]
00336_00.png,[20.12393003 19.10261758 18.54530021]
00337_00.png,[18.74733008 20.72199155 21.69165919]
00338_00.png,[22.58017396 42.52652254 41.03127282]
00340_00.png,[29.1475488  35.40087569 54.32457424]
00341_00.png,[246.0819347  226.47727228 230.67877395]
00342_00.png,[89.72493303 82.40360826 54.23641358]
00343_00.png,[201.29509248 228.97811272 180.77974293]
00344_00.png,[153.28347906  78.37562491  44.07556853]
00346_00.png,[26.42015046 26.84788703 27.40585984]
00347_00.png,[46.71650851 51.85328266 66.38511345]
00350_00.png,[226.94614614 221.17498164 216.91271259]
00351_00.png,[241.67399902 242.17228553 242.38839719]
00352_00.png,[7.07922798 7.63845157 9.75650258]
00354_00.png,[161.96686469 122.90440927  85.86897143]
00355_00.png,[18.99625585 20.58881302 22.31556599]
00356_00.png,[239.32870701  57.27746089  61.8240799 ]
00357_00.png,[234.20172924 199.54960722  70.97068455]
00358_00.png,[14.34425122 14.94678882 17.35048326]
00359_00.png,[201.34426901 228.61737097 247.34573763]
00360_00.png,[107.56401173 109.28575752 102.08299487]
00361_00.png,[72.50768145 24.4256567  37.68105896]
00362_00.png,[22.86573243 22.16490653 20.24457415]
00363_00.png,[108.82667081 102.56832669 106.30664708]
00364_00.png,[21.17735137 21.28450321 21.37295965]
00365_00.png,[185.3000878  227.66039851 244.14539267]
00366_00.png,[252.28711351 169.61334605 211.07859363]
00367_00.png,[223.65786151 194.24639481 205.56152713]
00368_00.png,[27.6607935  26.64734795 54.80714359]
00369_00.png,[237.94194617 232.98619102 227.72153732]
00370_00.png,[20.26448679 29.85177756 50.14842087]
00371_00.png,[14.16453819 15.78006965 17.0449307 ]
00372_00.png,[32.97444746 32.97558339 32.91726182]
00374_00.png,[236.78457079 236.58881958 232.24716251]
00375_00.png,[241.06321524 241.05308477 239.3743036 ]
00377_00.png,[238.85234877 239.98070894 236.59128327]
00378_00.png,[236.61013794 235.93221309 237.21522957]
00379_00.png,[50.67086078 52.7350778  51.84792249]
00380_00.png,[193.58094692 230.53684185 216.2338902 ]
00381_00.png,[107.75707151 104.20886254 106.72492646]
00382_00.png,[218.02476976 191.96716161 137.97840534]
00383_00.png,[13.85345135 13.85345135 13.85345135]
00384_00.png,[38.95655376 30.017813   31.84543072]
00385_00.png,[40.75633307 35.72778665 36.81700089]
00386_00.png,[18.2724909  16.13150667 22.58952781]
00387_00.png,[15.7478753  15.06954331 13.08490954]
00388_00.png,[240.23866558 241.07499007 241.18739537]
00389_00.png,[37.43535866 31.61906873 32.05707722]
00390_00.png,[239.38791367 239.32359385 237.17203035]
00391_00.png,[244.7990763  243.62954536 243.86637623]
00392_00.png,[36.4316751  85.66521793 82.30072329]
00393_00.png,[243.97277014 245.02098561 244.55978919]
00394_00.png,[218.62560182 218.78668241 217.97489509]
00398_00.png,[173.60854664 138.09287727 101.89013964]
00399_00.png,[26.87202318 26.38172833 31.98496448]
00402_00.png,[22.62146142 22.65164695 22.45039358]
00403_00.png,[203.56422539  80.27625207  82.39561171]
00404_00.png,[191.6801876  184.60052209 225.65749961]
00405_00.png,[237.5682097  237.84591306 237.62022062]
00406_00.png,[203.06912873 203.98151377 205.17084449]
00407_00.png,[182.23710288 182.70965256 182.34306476]
00408_00.png,[126.15451337  14.24835114  47.76637307]
00409_00.png,[194.408374    66.69599571  52.8435179 ]
00410_00.png,[53.62330674 51.11738956 54.49526216]
00411_00.png,[223.88207353  91.70817176  99.14716352]
00412_00.png,[104.50732982  99.52180995 111.05713602]
00413_00.png,[245.64873234 245.64873234 245.64819202]
00414_00.png,[218.44690712 215.57554558 215.20530557]
00415_00.png,[28.17864294 28.47678233 29.82403255]
00416_00.png,[33.24583968 35.46247123 40.27951444]
00417_00.png,[91.53470311 80.82448103 53.80844043]
00418_00.png,[35.3538909  34.51916446 39.3248562 ]
00419_00.png,[27.43949438 28.08881252 24.90976342]
00420_00.png,[47.81688602 53.48376551 77.5014846 ]
00421_00.png,[114.32049944 158.54770351 217.72783476]
00423_00.png,[29.64846387 29.74041862 30.35411651]
00424_00.png,[235.04154207 235.18778475 235.11860776]
00425_00.png,[24.59843457 23.37887439 22.76660975]
00426_00.png,[35.65401855 41.23476598 67.28992446]
00427_00.png,[17.52340646 19.05297072 18.06284931]
00429_00.png,[21.9679181  23.11983196 25.82949202]
00431_00.png,[241.48430212 229.86256622 225.92270134]
00432_00.png,[26.83011947 25.53186037 25.18620598]
00433_00.png,[237.57512411 238.67472298 238.94063632]
00434_00.png,[56.88650014 60.29535704 66.83127381]
00435_00.png,[41.19262846 40.4345373  47.24764318]
00436_00.png,[169.46144532 169.34831461 167.36559809]
00437_00.png,[243.23188657 243.75402452 245.60983644]
00438_00.png,[227.9490936  232.58142579 227.66269782]
00439_00.png,[247.41220737 212.67609928  74.37012777]
00441_00.png,[34.47274277 34.76329719 35.00667582]
00442_00.png,[39.56557511 40.67723452 41.45614115]
00443_00.png,[217.52324188 194.81598282 167.92671887]
00444_00.png,[25.83827834 27.23340915 26.16887636]
00445_00.png,[187.59466951 125.63414499 129.34603702]
00446_00.png,[244.74320938 244.69069045 244.14068925]
00447_00.png,[37.08316584 37.0911665  36.51991119]
00448_00.png,[239.4711855  199.72783721  50.00339758]
00449_00.png,[29.73888099 24.75529825 28.58939096]
00450_00.png,[30.31374403 31.18455005 29.74435088]
00451_00.png,[172.83458549  64.61933487  92.59535999]
00452_00.png,[202.44904528 205.03367103 201.98608062]
00453_00.png,[222.55627747 206.46106659 207.78625897]
00454_00.png,[245.84261478 245.78859125 245.0932062 ]
00455_00.png,[52.91024431 11.03962759 14.22381759]
00456_00.png,[247.56723613 247.63066018 246.01960107]
00457_00.png,[22.93067159 22.84436309 24.38619273]
00459_00.png,[238.48042317 234.25335171 229.49499248]
00461_00.png,[ 88.93728414  70.60389986 118.04409362]
00464_00.png,[28.20390065 27.66314861 31.6104077 ]
00465_00.png,[37.67755204 39.34965209 41.88663281]
00467_00.png,[244.54325257 242.2981517  238.97321585]
00469_00.png,[19.84425351 17.54170631 16.29946292]
00471_00.png,[165.62819663 121.33137668  72.55349923]
00472_00.png,[226.04033645 226.87679172 224.71285281]
00473_00.png,[20.12450317 22.71369856 37.98625658]
00476_00.png,[7.13637196 7.13063814 7.1315022 ]
00477_00.png,[18.64383824 18.64041318 19.76133095]
00478_00.png,[245.4244596  247.02458442 245.65627166]
00479_00.png,[19.07130518 19.38770303 21.05565818]
00480_00.png,[239.13914133 239.13782682 238.9761577 ]
00481_00.png,[244.43982698 245.56923959 248.28551355]
00483_00.png,[228.10698889  50.85814811  51.8886557 ]
00485_00.png,[30.45765202 29.35531206 27.89900462]
00486_00.png,[43.25896778 49.64482765 78.07154735]
00488_00.png,[24.06654356 26.68107313 39.25784203]
00489_00.png,[29.22920986 30.41824458 29.73464319]
00490_00.png,[16.09879587 17.67721099 17.03435218]
00491_00.png,[55.04126608 45.2057488  39.18168568]
00492_00.png,[241.64959533 184.89238653 193.29883988]
00493_00.png,[26.26078069 28.13864351 38.53775581]
00495_00.png,[28.75780953 28.75780419 28.76326271]
00497_00.png,[36.50122505 35.75565406 33.76222951]
00498_00.png,[232.89108615 231.90479629 226.04769777]
00500_00.png,[247.60655251 185.59198828  53.60893971]
00501_00.png,[216.80370451 227.21577035 238.35222537]
00505_00.png,[239.88684598 209.58257305 114.23218141]
00506_00.png,[189.2789794  156.14842954 116.55453304]
00507_00.png,[41.18410184 40.2268475  45.38361629]
00508_00.png,[ 29.48448096 169.88454509 163.19446493]
00510_00.png,[34.25061253 32.72050636 38.98581467]
00511_00.png,[31.15144386 31.56881887 34.04981264]
00512_00.png,[37.46421693 46.21305904 56.61194746]
00513_00.png,[227.76043364 227.56206024 226.059529  ]
00514_00.png,[241.75694528 242.70077206 244.30517112]
00515_00.png,[35.44046971 39.00432624 45.90195257]
00517_00.png,[15.35369632 15.36256165 13.80402469]
00519_00.png,[19.47414304 18.77201196 19.46501055]
00522_00.png,[25.61624505 26.92015144 28.1300228 ]
00523_00.png,[30.69967245 37.37004003 49.24548791]
00524_00.png,[245.89446434 247.45212681 250.60311664]
00526_00.png,[15.14537521 18.53419266 20.2902788 ]
00527_00.png,[236.7340876  236.47925459 237.10779291]
00528_00.png,[230.48773566 207.24573628  58.95401646]
00529_00.png,[222.63793154 227.39836125  97.19444052]
00530_00.png,[246.32221747 245.60284857 246.00885091]
00531_00.png,[243.38293798 245.86835069 249.66203439]
00532_00.png,[190.40259967 190.66598273 190.77686162]
00533_00.png,[246.68821066 247.47685703 245.48715283]
00534_00.png,[238.55318066 238.60292499 240.9467949 ]
00535_00.png,[247.0106267  247.98606212 242.97212865]
00537_00.png,[22.06036185 25.5630958  37.87894473]
00538_00.png,[31.20198599 32.50826572 32.08302671]
00539_00.png,[32.01391853 60.06412845 61.73767595]
00540_00.png,[228.67565264  66.57483555  73.58896252]
00541_00.png,[241.44185996 241.44185996 241.44185996]
00542_00.png,[8.91676798 8.9322166  8.69288973]
00543_00.png,[17.05637612 18.13893891 17.60291713]
00544_00.png,[30.92128756 30.11199423 44.9270156 ]
00545_00.png,[227.52898776 229.51791954 224.98529573]
00546_00.png,[2.27874426 4.49087061 1.1562167 ]
00547_00.png,[26.40932086 26.84487735 26.62909867]
00548_00.png,[25.28992452 25.98618587 28.11493312]
00549_00.png,[34.39427779 35.95886999 26.52792375]
00550_00.png,[245.02910752 244.84458853 244.92942837]
00551_00.png,[34.69240363 37.51847285 39.64263946]
00552_00.png,[231.19011101 227.07891949 219.21372195]
00553_00.png,[246.20721183 246.17567509 244.33212542]
00554_00.png,[247.60484449 242.71636201 239.65272173]
00555_00.png,[20.99012691 22.67426413 22.10802167]
00556_00.png,[21.2856239  23.11774189 22.27039769]
00557_00.png,[243.08305762 242.96886598 242.83360374]
00558_00.png,[107.52685233 134.80500302 145.7617494 ]
00559_00.png,[28.29635147 27.84934632 28.35823578]
00560_00.png,[233.54180543 223.33509816 203.75294849]
00561_00.png,[170.16381681 163.52289887 158.11182026]
00562_00.png,[42.06886999 60.06879786 91.64514966]
00564_00.png,[34.69141478 35.62759603 40.44190564]
00565_00.png,[164.0770237   77.12086825  72.79966076]
00567_00.png,[29.45595164 29.59554948 31.62382634]
00569_00.png,[63.21505045 65.75742315 79.98849096]
00570_00.png,[27.40470975 28.39780882 30.4060648 ]
00571_00.png,[61.8433385  29.04223025 37.53964794]
00572_00.png,[74.22919344 64.05296659 36.08210312]
00573_00.png,[248.0161376 248.0214387 246.6003548]
00574_00.png,[13.90139428 14.79446805 16.4848686 ]
00575_00.png,[107.18850605  16.72238207  36.28755885]
00576_00.png,[39.13786298 33.83679338 39.94970483]
00577_00.png,[152.82331439 137.52951173 131.79533533]
00578_00.png,[216.09755505 171.17296595 111.59926672]
00580_00.png,[235.580386   235.55929847 235.5327179 ]
00581_00.png,[241.37946838 240.68938603 245.00409885]
00582_00.png,[20.27100008 26.15217441 37.8264715 ]
00584_00.png,[12.67007317 13.23881211 13.20503085]
00585_00.png,[231.69294258 192.48571441 201.14332042]
00586_00.png,[242.46414293 242.54501475 240.83385584]
00587_00.png,[246.20314107 245.79496242 246.02428857]
00588_00.png,[246.20314107 245.79496242 246.02428857]
00589_00.png,[34.02127821 25.7160723  26.15592835]
00590_00.png,[187.96200116   7.04817199  28.60669644]
00591_00.png,[53.06770126 54.19948597 59.05342609]
00593_00.png,[29.92304699 27.74575855 30.69977201]
00594_00.png,[31.6624059  38.17062427 60.5972726 ]
00595_00.png,[238.00374556  58.30395186 106.63496839]
00596_00.png,[235.4252474  168.55277074  61.67162711]
00597_00.png,[22.65419522 30.39761831 46.79641606]
00598_00.png,[4.99772205 5.27240016 6.73960833]
00601_00.png,[26.33626005 31.12114434 35.37138961]
00602_00.png,[225.81828518 196.64063722 162.33798174]
00603_00.png,[187.92085508 188.87340494 193.54117588]
00604_00.png,[35.18227021 32.88164846 38.44511406]
00605_00.png,[241.66335086 242.84550221 244.21359571]
00606_00.png,[48.50602969 51.1195462  67.62027238]
00607_00.png,[136.82118467 141.48035293 124.88316438]
00608_00.png,[37.32418235 37.32418235 37.32417613]
00610_00.png,[234.88923906 222.84932606 162.22093215]
00612_00.png,[209.67894995 214.58993142 232.21727304]
00613_00.png,[223.29319184 186.80660657 158.03163902]
00614_00.png,[24.64224108 22.60228881 27.37560521]
00616_00.png,[14.53573428 15.767287   16.93719322]
00618_00.png,[29.3480889 29.3480889 29.3480889]
00619_00.png,[243.48042734 239.89798992 232.14822029]
00621_00.png,[240.63067888 240.64064205 238.95112817]
00622_00.png,[246.7550953   93.78710431  76.04730228]
00623_00.png,[3.13619454 4.02750386 4.05323302]
00625_00.png,[199.7918364  199.45821416 197.6791247 ]
00626_00.png,[33.74246532 35.80873938 50.40629624]
00628_00.png,[129.6732894  128.37999178 133.93135539]
00629_00.png,[21.42316095 23.98712175 25.20072675]
00630_00.png,[241.30434381 241.12943357 241.2371108 ]
00631_00.png,[45.93616203 47.29218756 49.5231169 ]
00632_00.png,[26.03621155 26.03621155 26.03621155]
00634_00.png,[18.19628559 19.4506079  19.51426835]
00635_00.png,[127.07111441 140.34295453 131.05121227]
00636_00.png,[223.31218232 232.12906829 227.93959051]
00637_00.png,[28.10986244 32.18577559 32.73498981]
00638_00.png,[39.14288092 38.93341254 44.32163561]
00639_00.png,[206.57928973  93.41184658  55.34248271]
00640_00.png,[224.79942693 209.79195425 182.81909979]
00642_00.png,[24.58496024 48.17674254 42.19880081]
00643_00.png,[216.03284309 176.34787269 140.46926506]
00646_00.png,[18.18916757 18.77366285 17.92604344]
00647_00.png,[179.55587505 221.6897996  240.66627056]
00649_00.png,[244.24642393 244.17828225 243.25722949]
